time,hip_pos_x,hip_pos_y,hip_pos_z,knee_pos_x,knee_pos_y,knee_pos_z,ankl_pos_x,ankl_pos_y,ankl_pos_z
49.73,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.735,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.74,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.745,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.75,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.755,0,0,0,0.010093238,0.001009321,-0.419877491,0.023117513,0.002018448,-0.839674287
49.76,0,0,0,0.009084413,0.001009376,-0.419900529,0.021100047,0.002018575,-0.839727406
49.765,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.77,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.775,0,0,0,0.009084413,0.001009376,-0.419900529,0.021832767,0.002018524,-0.839705795
49.78,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.785,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.79,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.795,0,0,0,0.009084413,0.001009376,-0.419900529,0.021100047,0.002018575,-0.839727406
49.8,0,0,0,0.009084413,0.001009376,-0.419900529,0.021100047,0.002018575,-0.839727406
49.805,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.81,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.815,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.82,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.825,0,0,0,0.00807543,0.001009426,-0.419921146,0.01981502,0.002018644,-0.839755831
49.83,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.835,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.84,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.845,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.85,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.855,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.86,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.865,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.87,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.875,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.88,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.885,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.89,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.895,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.9,0,0,0,0.009084413,0.002018735,-0.41989689,0.021100047,0.004037116,-0.839720127
49.905,0,0,0,0.00807543,0.002018834,-0.419917506,0.01981502,0.004037253,-0.839748553
49.91,0,0,0,0.00807543,0.003028207,-0.41991144,0.01981502,0.006055792,-0.839736422
49.915,0,0,0,0.00807543,0.003028207,-0.41991144,0.01981502,0.006055792,-0.839736422
49.92,0,0,0,0.00807543,0.003028207,-0.41991144,0.01981502,0.006055792,-0.839736422
49.925,0,0,0,0.00807543,0.003028207,-0.41991144,0.01981502,0.006055792,-0.839736422
49.93,0,0,0,0.00807543,0.003028207,-0.41991144,0.01981502,0.006055792,-0.839736422
49.935,0,0,0,0.00807543,0.003028207,-0.41991144,0.01981502,0.006055792,-0.839736422
49.94,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.945,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.95,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.955,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.96,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.965,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.97,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.975,0,0,0,0.009084413,0.003028059,-0.419890824,0.021832767,0.006055431,-0.839686387
49.98,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
49.985,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
49.99,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
49.995,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.005,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.01,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.015,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.02,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.025,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.03,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.035,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.04,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.045,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.05,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.055,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.06,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.065,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.07,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.075,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.08,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.085,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.09,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.095,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.1,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.105,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.11,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.115,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.12,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.125,0,0,0,0.010093238,0.004037109,-0.419859296,0.023850178,0.008073217,-0.83961453
50.13,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.135,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.14,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.145,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.15,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.155,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.16,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.165,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.17,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.175,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.18,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.185,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.19,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.195,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.2,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.205,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.21,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.215,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.22,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.225,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.23,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.235,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.24,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.245,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.25,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.255,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.26,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.265,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.27,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.275,0,0,0,0.009084413,0.00403733,-0.419882333,0.021832767,0.008073744,-0.839669406
50.28,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.285,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.29,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.295,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.3,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.305,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.31,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.315,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.32,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.325,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.33,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.335,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.34,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.345,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.35,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.355,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.36,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.365,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.37,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.375,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.38,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.385,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.39,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.395,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.4,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.405,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.41,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.415,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.42,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.425,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.43,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.435,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.44,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.445,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.45,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.455,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.46,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.465,0,0,0,0.009084413,0.005046531,-0.419871416,0.021832767,0.010091918,-0.839647575
50.47,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.475,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.48,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.485,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.49,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.495,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.5,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.505,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.51,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.515,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.52,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.525,0,0,0,0.00807543,0.005046779,-0.419892031,0.01981502,0.010092519,-0.839697608
50.53,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.535,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.54,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.545,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.55,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.555,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.56,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.565,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.57,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.575,0,0,0,0.007066307,0.005046998,-0.419910223,0.017796972,0.010093062,-0.839742797
50.58,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.585,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.59,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.595,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.6,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.605,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.61,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.615,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.62,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.625,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.63,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.635,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.64,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.645,0,0,0,0.006057062,0.005047187,-0.419925991,0.015778658,0.010093547,-0.839783139
50.65,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.655,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.66,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.665,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.67,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.675,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.68,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.685,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.69,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.695,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.7,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.705,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.71,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.715,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.72,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.725,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.73,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.735,0,0,0,0.005047712,0.005047348,-0.419939335,0.013760113,0.010093974,-0.839818634
50.74,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.745,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.75,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.755,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.76,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.765,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.77,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.775,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.78,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.785,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.79,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.795,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.8,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.805,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.81,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.815,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.82,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.825,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.83,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.835,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.84,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.845,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.85,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.855,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.86,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.865,0,0,0,0.004038275,0.005047479,-0.419950253,0.011741371,0.010094342,-0.839849279
50.87,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.875,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.88,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.885,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.89,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.895,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.9,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.905,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.91,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.915,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.92,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.925,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.93,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.935,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.94,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.945,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.95,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.955,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.96,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.965,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.97,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.975,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.98,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.985,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.99,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
50.995,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.005,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.01,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.015,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.02,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.025,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.03,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.035,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.04,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.045,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.05,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.055,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.06,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.065,0,0,0,0.003028767,0.005047581,-0.419958746,0.009722469,0.010094652,-0.839875073
51.07,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.075,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.08,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.085,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.09,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.095,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.1,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.105,0,0,0,0.003028767,0.006056905,-0.419945402,0.009722469,0.012113198,-0.839848385
51.11,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.115,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.12,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.125,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.13,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.135,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.14,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.145,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.15,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.155,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.16,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.165,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.17,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
51.175,0,0,0,0.004038275,0.006056782,-0.419936909,0.011741371,0.012112826,-0.839822592
